ma_can,dia_chi,quan,gia_thue_vnd,dien_tich_m2,tien_ich_xung_quanh
d6ee2250-03e2-41db-9068-f930d06fc35b,219B Bạch Mai,Hai Bà Trưng,7100000,46,Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô
dbb1dfad-b743-4cb4-8bf1-4eca2db790ed,354A Quảng An,Tây Hồ,4100000,90,Trường học; Bệnh viện; Rạp chiếu phim
e9e30e99-3b1d-4aaf-91a8-c0859da9dd3f,917A Xuân Đỉnh,Bắc Từ Liêm,5800000,31,Trường học; Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô; Rạp chiếu phim
2772972e-381d-461d-b0ab-11f9b6513e8f,991A Sài Đồng,Long Biên,9500000,163,Trường học; Bến xe buýt; Khu vui chơi trẻ em; Trung tâm thương mại; Bể bơi
b449f729-e411-47b0-ab0d-9ed297a026e2,350C Cổ Nhuế,Bắc Từ Liêm,3500000,85,Trường học; Bến xe buýt; Bãi đỗ xe ô tô
dcd809e2-783c-4f3e-b6b3-3ee3c087c331,459C Tây Sơn,Đống Đa,5100000,73,Bãi đỗ xe ô tô; Khu vui chơi trẻ em; Trung tâm thương mại
fe2ca73d-2b08-405d-9463-291100e0313f,808D Nguyễn Tuân,Thanh Xuân,2600000,34,Chợ dân sinh; Siêu thị; Bãi đỗ xe ô tô
3e1619c0-c83b-40ab-b6fc-3786c5614abc,615D Sài Đồng,Long Biên,10600000,125,Trường học; Siêu thị; Bến xe buýt; Công viên; Bệnh viện; Bãi đỗ xe ô tô; Trung tâm thương mại; Bể bơi; Rạp chiếu phim; Sân tennis
e9f1fbed-833e-4307-a838-c62edb2a7781,77A Trần Khát Chân,Hai Bà Trưng,5700000,86,Chợ dân sinh; Trường học; Bãi đỗ xe ô tô; Trung tâm thương mại
3ab893ea-e35c-4c66-bdd8-83b9f81aa59c,469C Xuân Diệu,Tây Hồ,8100000,90,Chợ dân sinh; Trường học; Siêu thị; Bệnh viện; Bãi đỗ xe ô tô; Trung tâm thương mại; Sân tennis
571a1441-bb2e-4efb-a37d-bb05cca046c5,442A Nguyễn Khánh Toàn,Cầu Giấy,9300000,41,Chợ dân sinh; Trường học; Bến xe buýt; Công viên; Khu vui chơi trẻ em
6ccc082d-21c5-468b-a9b1-a085eefcdeeb,566A Ngọc Lâm,Long Biên,9900000,115,Trường học; Siêu thị; Bến xe buýt; Công viên; Trung tâm thương mại
911f38af-ca99-439a-b2a9-3a46028c9581,161E Việt Hưng,Long Biên,4700000,109,Chợ dân sinh; Trường học; Siêu thị; Sân tennis
4a108eab-898a-47d9-967c-d55542a29b28,443B Kim Ngưu,Hai Bà Trưng,10200000,45,Trường học; Bến xe buýt; Phòng gym; Bể bơi
0729c924-900c-45df-856d-f91387512595,718B Văn Quán,Hà Đông,10000000,61,Chợ dân sinh; Trường học; Công viên; Khu vui chơi trẻ em
2cf38ebe-ece0-4b57-8c0b-87ad6f6490a0,394D Mộ Lao,Hà Đông,3600000,71,Chợ dân sinh; Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô; Bể bơi; Rạp chiếu phim
eb9e0c35-a024-456d-9be0-980c6d9f57b9,844C Trần Hưng Đạo,Hoàn Kiếm,6700000,67,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Công viên; Bãi đỗ xe ô tô; Khu vui chơi trẻ em; Bể bơi
d1965315-2aae-480b-929a-8e3875fdb6ad,119C Linh Đàm,Hoàng Mai,2100000,20,Chợ dân sinh; Trường học; Bến xe buýt
629df269-0d7b-4116-a6c3-bcf157b6f6df,329C Kim Ngưu,Hai Bà Trưng,5100000,90,Chợ dân sinh; Trường học; Bến xe buýt; Trung tâm thương mại
facc5ca4-d7c7-4897-89e3-9ad000ae7887,415D Phạm Hùng,Nam Từ Liêm,11800000,97,Trường học; Siêu thị; Bến xe buýt; Khu vui chơi trẻ em; Trung tâm thương mại
7b04b93b-3d17-41e3-8c90-6a0ce7f7e7bb,352C Khương Trung,Thanh Xuân,9900000,110,Trường học; Siêu thị; Bến xe buýt; Bệnh viện; Bãi đỗ xe ô tô
c37b16b1-a37c-461c-9d7a-d36c6deea9e7,601E Mỹ Đình,Nam Từ Liêm,14300000,112,Chợ dân sinh; Trường học; Bến xe buýt; Khu vui chơi trẻ em; Bể bơi; Sân tennis
863d69e0-52e3-450f-a064-5e9384639360,665C Trần Khát Chân,Hai Bà Trưng,6800000,25,Chợ dân sinh; Bến xe buýt; Phòng gym
b620f55f-72bc-43c7-b006-da1d16d5b25d,644D Bạch Mai,Hai Bà Trưng,2900000,34,Chợ dân sinh; Bến xe buýt; Bệnh viện
1479d3ee-1d4d-45b5-8252-8ae7250089fe,263A Phạm Văn Đồng,Bắc Từ Liêm,6900000,77,Chợ dân sinh; Trường học; Bến xe buýt; Công viên; Phòng gym; Trung tâm thương mại; Bể bơi; Rạp chiếu phim
145eddd3-cb22-4e05-b0a6-c9ae11eeda5c,493E Việt Hưng,Long Biên,9100000,89,Chợ dân sinh; Trường học; Bến xe buýt; Phòng gym; Rạp chiếu phim
5f8e8147-2afe-4ff3-9124-3c7b75587da7,491C Đại Mỗ,Nam Từ Liêm,17800000,126,Siêu thị; Bến xe buýt; Công viên; Bãi đỗ xe ô tô; Trung tâm thương mại; Rạp chiếu phim; Sân tennis
ffb93ab9-4f7e-4ba7-bdb2-244f29dbc7d1,501E Việt Hưng,Long Biên,9700000,92,Trường học; Phòng gym
f35ccbfb-9920-494a-bce5-e00a8b97e793,525B Phạm Văn Đồng,Bắc Từ Liêm,7200000,63,Chợ dân sinh; Trường học; Bến xe buýt; Bãi đỗ xe ô tô; Phòng gym; Khu vui chơi trẻ em; Trung tâm thương mại; Bể bơi
28483e4c-e0d1-44d8-9604-528af4a6f5bc,865B Phạm Văn Đồng,Bắc Từ Liêm,10600000,128,Trường học; Siêu thị; Bến xe buýt; Công viên; Bệnh viện; Bãi đỗ xe ô tô; Khu vui chơi trẻ em
ef272ad0-274e-4187-83a2-330628873e36,559E Sài Đồng,Long Biên,6900000,89,Chợ dân sinh; Siêu thị; Bến xe buýt; Phòng gym
1ba0d96e-2519-4a50-bf0d-e7d534f40f0a,278A Nguyễn Tuân,Thanh Xuân,10900000,91,Trường học; Bệnh viện; Bãi đỗ xe ô tô; Trung tâm thương mại; Rạp chiếu phim; Sân tennis
761d8c9b-c0fd-4055-809b-60dfbfb7222d,64C Láng Hạ,Đống Đa,9700000,53,Bến xe buýt; Phòng gym; Khu vui chơi trẻ em; Bể bơi
e0cfb065-ea16-4e3b-9b78-cdc18666975f,217D Đại Mỗ,Nam Từ Liêm,11600000,56,Trường học; Siêu thị; Bến xe buýt; Công viên; Bãi đỗ xe ô tô; Trung tâm thương mại; Sân tennis
81242ccc-6452-4ae2-bfbd-4421fdf66aef,32D Nguyễn Khánh Toàn,Cầu Giấy,6300000,47,Trường học; Siêu thị; Bể bơi
987fe40a-3874-4733-a980-0fa321a5cade,351D Ngọc Lâm,Long Biên,4400000,99,Siêu thị; Bến xe buýt; Công viên; Phòng gym
b373257e-5d59-40d5-838a-1a2baa8f40fa,890C Yên Nghĩa,Hà Đông,8700000,72,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Công viên; Phòng gym; Khu vui chơi trẻ em
236ae941-b3d2-4063-9a78-215752809430,121B Âu Cơ,Tây Hồ,8600000,115,Trường học; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym; Rạp chiếu phim
590a9230-f740-4ff7-b715-4aa5b6465475,751C Phạm Văn Đồng,Bắc Từ Liêm,4200000,20,Trường học; Siêu thị; Bể bơi; Sân tennis
15abf030-7015-423e-89c7-dd56743b48e2,496E Xuân Đỉnh,Bắc Từ Liêm,3400000,20,Trường học; Bến xe buýt; Phòng gym
2110ffb3-d25b-4ac1-9bf9-1a1d1ba53dbd,185A Cổ Nhuế,Bắc Từ Liêm,1300000,20,Chợ dân sinh; Bãi đỗ xe ô tô
cf22ba39-3e0b-48a5-a496-a2857367d0a8,764A Sài Đồng,Long Biên,10300000,101,Chợ dân sinh; Trường học; Bến xe buýt; Công viên; Bệnh viện; Bãi đỗ xe ô tô; Khu vui chơi trẻ em
9a5f2389-5bee-4cad-8577-14f8fb3a3690,829A Quang Trung,Hà Đông,4700000,26,Chợ dân sinh; Trường học; Bến xe buýt; Trung tâm thương mại
958ec171-00ae-4878-8780-8582f8e9f323,64D Trần Khát Chân,Hai Bà Trưng,14900000,157,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Công viên; Khu vui chơi trẻ em; Bể bơi
eb096043-a68c-4422-99ab-36ea7bf11856,444E Linh Đàm,Hoàng Mai,4800000,21,Trường học; Siêu thị; Bến xe buýt
8d869264-d25d-408a-a77b-2225f1a7517f,523D Kim Mã,Ba Đình,8000000,134,Trường học; Siêu thị; Bến xe buýt; Công viên; Bệnh viện; Bể bơi; Rạp chiếu phim
5ceca0a4-d846-407e-85b9-7fdcc21ffe35,815C Đông Ngạc,Bắc Từ Liêm,7300000,117,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt
4dbba9e5-5b93-46ed-a040-7f7e126e1374,626E Nguyễn Khánh Toàn,Cầu Giấy,15200000,81,Trường học; Siêu thị; Bến xe buýt; Công viên; Bệnh viện; Bãi đỗ xe ô tô; Khu vui chơi trẻ em
4a687f6e-003d-44c0-84c0-af6802162da7,674C Định Công,Hoàng Mai,4400000,20,Chợ dân sinh; Siêu thị; Bến xe buýt; Phòng gym
abd98d3d-23ec-44e6-a04f-7fc07653a3f7,198C Mỹ Đình,Nam Từ Liêm,13900000,174,Trường học; Siêu thị; Bến xe buýt; Công viên; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym; Khu vui chơi trẻ em; Bể bơi; Sân tennis
2a7841c5-0635-4b40-9db7-65e7bb1b5059,981D Ngọc Lâm,Long Biên,15300000,91,Trường học; Siêu thị; Bến xe buýt; Công viên; Bãi đỗ xe ô tô; Bể bơi
75e2ea6d-84d4-4ff4-a576-c01866152f02,250D Chùa Bộc,Đống Đa,6500000,51,Chợ dân sinh; Siêu thị; Bến xe buýt; Khu vui chơi trẻ em; Rạp chiếu phim
18eacb80-7fd5-4360-9518-96e2ed15a3b5,152B Âu Cơ,Tây Hồ,17900000,146,Trường học; Siêu thị; Bến xe buýt; Công viên; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym; Khu vui chơi trẻ em; Trung tâm thương mại; Bể bơi; Sân tennis
aa9f22fd-a370-4cc0-a0dc-9338ecc03148,294D Hàng Bài,Hoàn Kiếm,13500000,135,Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô; Khu vui chơi trẻ em; Trung tâm thương mại; Rạp chiếu phim
fb677325-9b67-4c70-bd73-2fd9ab47a747,759A Minh Khai,Hai Bà Trưng,14100000,104,Siêu thị; Bến xe buýt; Trung tâm thương mại; Bể bơi
fd1ec652-b34f-45d4-bc03-c5fe901cd57f,149A Cổ Nhuế,Bắc Từ Liêm,7000000,41,Chợ dân sinh; Trường học; Bến xe buýt; Công viên; Khu vui chơi trẻ em
2012093c-7afc-4ae8-b119-7abd33137004,865D Văn Quán,Hà Đông,7500000,125,Trường học; Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô; Khu vui chơi trẻ em; Bể bơi
c2af4d06-4eea-49bd-8e73-1c081cde7fdd,347A Chùa Bộc,Đống Đa,11200000,107,Siêu thị; Công viên; Bệnh viện; Phòng gym; Khu vui chơi trẻ em; Sân tennis
84d581aa-ee89-4249-8704-21ab97802219,167C Quang Trung,Hà Đông,2300000,54,Trường học; Bến xe buýt; Bệnh viện; Trung tâm thương mại
cea064dc-ec77-43c2-b515-2be651070349,145C Giáp Bát,Hoàng Mai,13200000,86,Chợ dân sinh; Trường học; Bến xe buýt; Công viên; Bệnh viện; Bãi đỗ xe ô tô; Khu vui chơi trẻ em; Bể bơi; Rạp chiếu phim; Sân tennis
f8f87fb4-8c12-4f67-b66a-9baa11e89d69,189C Văn Quán,Hà Đông,5300000,73,Chợ dân sinh; Siêu thị; Bến xe buýt; Sân tennis
26079db9-7630-4f1e-af3c-0beb412923e5,731D Mộ Lao,Hà Đông,13000000,142,Chợ dân sinh; Trường học; Bến xe buýt; Bãi đỗ xe ô tô; Khu vui chơi trẻ em; Rạp chiếu phim; Sân tennis
a6f87fd6-76e4-474d-8957-f75ee02f6619,811E Lê Đức Thọ,Nam Từ Liêm,12300000,103,Trường học; Bến xe buýt; Công viên; Bệnh viện; Phòng gym; Trung tâm thương mại
525fb498-f383-4eb6-be54-12764484b481,68B Đông Ngạc,Bắc Từ Liêm,9900000,145,Chợ dân sinh; Trường học; Siêu thị; Bãi đỗ xe ô tô; Phòng gym; Khu vui chơi trẻ em; Bể bơi; Sân tennis
7273e52c-a44c-4c49-a680-6808e2735f30,104A Mỹ Đình,Nam Từ Liêm,6400000,72,Chợ dân sinh; Trường học; Bến xe buýt; Công viên; Bệnh viện; Bãi đỗ xe ô tô; Trung tâm thương mại
c18a8dd6-fc49-4ddb-aba9-adb88402472c,556B Nguyễn Trãi,Thanh Xuân,5700000,94,Chợ dân sinh; Siêu thị
3f7aeefd-9b96-4eb7-80ca-ea9dc880206b,479B Quang Trung,Hà Đông,11000000,71,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Phòng gym; Khu vui chơi trẻ em; Rạp chiếu phim
5173175f-08c4-4301-8b80-2ec52869b4e8,608D Nguyễn Văn Cừ,Long Biên,7000000,25,Chợ dân sinh; Công viên
9e42df91-9b63-4c53-91d1-9e74547b20f0,387A Nguyễn Tuân,Thanh Xuân,5500000,100,Chợ dân sinh; Trường học; Bến xe buýt; Bãi đỗ xe ô tô
0dce6088-815a-4600-b793-75f7be1e2e9d,79B Nguyễn Văn Cừ,Long Biên,5300000,29,Chợ dân sinh; Siêu thị; Bến xe buýt
76a5a2cc-70de-4a1d-927d-21585c88f90f,300B Tây Sơn,Đống Đa,14700000,155,Siêu thị; Công viên; Bãi đỗ xe ô tô; Rạp chiếu phim; Sân tennis
39b11f5f-283b-41e5-9d3a-49b8caf91e30,279D Định Công,Hoàng Mai,10000000,100,Công viên; Bệnh viện; Khu vui chơi trẻ em; Bể bơi
05c3e99a-b289-437d-9289-16533936de4a,670D Nguyễn Trãi,Thanh Xuân,9600000,125,Chợ dân sinh; Trường học; Bến xe buýt; Bệnh viện; Bãi đỗ xe ô tô; Rạp chiếu phim; Sân tennis
f07f1e92-a970-4c69-86a4-d90eee52330d,439C Phạm Hùng,Nam Từ Liêm,12900000,150,Trường học; Bến xe buýt; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym; Khu vui chơi trẻ em; Trung tâm thương mại
14cc631f-1ae2-4e68-bbf4-032709fdb4ea,977B Giáp Bát,Hoàng Mai,4400000,85,Chợ dân sinh; Trường học; Công viên; Phòng gym
6a2664fb-f333-4ab5-be3c-05b8ec0e2627,923E Phạm Hùng,Nam Từ Liêm,3700000,45,Chợ dân sinh; Trường học; Bến xe buýt
24f4e74d-2a2b-4528-a4e8-61a186ec1c0c,49D Đội Cấn,Ba Đình,12900000,159,Trường học; Siêu thị; Trung tâm thương mại; Bể bơi
8984e16d-3de8-4b8c-ad04-c46d832ccd7c,686C Đông Ngạc,Bắc Từ Liêm,10300000,118,Trường học; Bến xe buýt; Công viên; Phòng gym; Trung tâm thương mại; Bể bơi; Rạp chiếu phim
ccf82532-5143-406c-84db-4dedab7987db,216D Tây Sơn,Đống Đa,7200000,75,Chợ dân sinh; Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô; Phòng gym; Trung tâm thương mại
78d6c944-2c3d-4140-98ae-d2a353ea6f90,156C Trần Khát Chân,Hai Bà Trưng,10100000,96,Trường học; Siêu thị; Bến xe buýt; Bể bơi; Rạp chiếu phim
d9d7dc62-4d7e-49cd-96d9-f1356e514ee5,764E Bạch Mai,Hai Bà Trưng,14300000,130,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Phòng gym; Khu vui chơi trẻ em; Trung tâm thương mại
5c05ee3d-beca-4e9f-b52d-c546a77090ea,419D Yên Nghĩa,Hà Đông,7500000,20,Chợ dân sinh; Trường học; Bến xe buýt; Bãi đỗ xe ô tô; Phòng gym; Sân tennis
8e5c5682-2ba7-41d3-8fa3-112ef86c1a79,412B Xã Đàn,Đống Đa,3700000,89,Siêu thị; Bến xe buýt; Bệnh viện; Bãi đỗ xe ô tô
31d680df-1c0a-404c-95fc-b3d1c0f16fd3,711D Nguyễn Tuân,Thanh Xuân,9900000,86,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Công viên; Bãi đỗ xe ô tô; Phòng gym; Trung tâm thương mại; Bể bơi; Rạp chiếu phim
038042b4-e613-4afb-b9cf-87beec9374f7,362D Nguyễn Văn Cừ,Long Biên,3400000,89,Trường học; Siêu thị; Khu vui chơi trẻ em; Sân tennis
56b171b6-5cbb-424f-bbc6-e500cd2a717e,297E Dịch Vọng Hậu,Cầu Giấy,5600000,92,Chợ dân sinh; Trường học; Khu vui chơi trẻ em; Trung tâm thương mại
949e3291-5426-40d0-a54b-5e65fdea790f,682A Tân Mai,Hoàng Mai,12500000,89,Chợ dân sinh; Siêu thị; Bến xe buýt; Bệnh viện; Phòng gym; Khu vui chơi trẻ em; Trung tâm thương mại; Bể bơi; Rạp chiếu phim
3a09c7cd-c98e-429f-b100-4e64cd155832,636A Định Công,Hoàng Mai,4400000,50,Bến xe buýt
fe022a9f-1e47-4765-b683-da20238bfad8,936D Quang Trung,Hà Đông,7000000,91,Trường học; Công viên; Bệnh viện; Phòng gym; Rạp chiếu phim
32777505-36b2-479f-99ba-db93e611409f,741C Ngọc Lâm,Long Biên,5500000,70,Chợ dân sinh; Bến xe buýt; Công viên; Bãi đỗ xe ô tô; Trung tâm thương mại
3af9d92e-e569-40af-b679-0d2c7d02f480,782C Khương Trung,Thanh Xuân,3500000,83,Chợ dân sinh; Trường học; Siêu thị; Bệnh viện
2000c5d6-875d-4bbc-9d12-72e6cc427087,788A Linh Đàm,Hoàng Mai,4900000,71,Trường học; Công viên; Bệnh viện; Bãi đỗ xe ô tô; Khu vui chơi trẻ em; Trung tâm thương mại; Bể bơi
03ac74e7-ff51-4719-9a9c-44ba35a50b5d,872E Tân Mai,Hoàng Mai,11400000,82,Chợ dân sinh; Trường học; Siêu thị; Bệnh viện; Bãi đỗ xe ô tô; Khu vui chơi trẻ em; Rạp chiếu phim
6dbf1f6c-d75d-4498-85a2-b182c277697b,215D Việt Hưng,Long Biên,8300000,130,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Công viên
eef76d7f-1dcc-465e-babe-36b0785f9500,279C Trần Khát Chân,Hai Bà Trưng,11200000,87,Bến xe buýt; Công viên; Khu vui chơi trẻ em; Trung tâm thương mại; Bể bơi; Rạp chiếu phim; Sân tennis
94fccb40-0164-47a7-b55a-7ee4b65b580b,896B Giáp Bát,Hoàng Mai,10100000,47,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Bệnh viện; Bể bơi; Sân tennis
52776c64-0d20-4d38-af58-fcfa4c0fac40,850B Yên Nghĩa,Hà Đông,4800000,20,Chợ dân sinh; Siêu thị; Phòng gym
e719f677-4abb-437f-9d00-8e7200477233,717D Sài Đồng,Long Biên,4500000,20,Chợ dân sinh; Bệnh viện
c4728b58-f2ed-48a0-8da4-ba4ada9d82bf,773B Mộ Lao,Hà Đông,13700000,55,Trường học; Bến xe buýt; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym; Khu vui chơi trẻ em; Trung tâm thương mại
a0a53ac0-608d-4141-9682-b0f5e1806590,552B Lạc Long Quân,Tây Hồ,5900000,34,Bến xe buýt; Bệnh viện; Trung tâm thương mại; Bể bơi
2a64ddcd-1fc8-4b1e-9947-84662954c6ac,569C Xuân Thủy,Cầu Giấy,5000000,68,Siêu thị; Bệnh viện; Bãi đỗ xe ô tô; Khu vui chơi trẻ em
de380d2d-a708-4018-af7a-801bffb37717,862D Phạm Văn Đồng,Bắc Từ Liêm,10700000,82,Trường học; Bến xe buýt; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym; Trung tâm thương mại; Bể bơi
f098486a-ca50-4c77-94f2-fe0e36ff4dcb,916E Nguyễn Văn Cừ,Long Biên,12200000,125,Trường học; Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô; Khu vui chơi trẻ em; Bể bơi
1c168960-1785-4ee1-a9e9-bdd4c37fa5a0,907E Lê Đức Thọ,Nam Từ Liêm,12200000,134,Chợ dân sinh; Bến xe buýt; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym; Trung tâm thương mại; Sân tennis
3c61bc59-4255-4836-be4c-01f7c37b02ca,2B Mỹ Đình,Nam Từ Liêm,3100000,20,Trường học; Siêu thị; Rạp chiếu phim
8d7e3fab-e0fe-4b4c-900b-68aa8c424988,776D Đại Mỗ,Nam Từ Liêm,9000000,58,Trường học; Bến xe buýt; Rạp chiếu phim
ba316f07-3a3a-4d97-9df4-720df1c093e2,949C Bạch Mai,Hai Bà Trưng,8900000,114,Chợ dân sinh; Siêu thị; Bến xe buýt; Bệnh viện; Phòng gym; Khu vui chơi trẻ em
dbf8a5fa-7cc1-4dd4-ad7a-c52d19512cd5,235D Xã Đàn,Đống Đa,5100000,66,Trường học; Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô
3c0b6819-9418-4bec-99e5-2644d06bb3da,946A Quảng An,Tây Hồ,2500000,60,Chợ dân sinh; Trường học; Siêu thị; Công viên
00bc2bf8-cd40-4a19-ae49-58d938c308b4,163D Nguyễn Khánh Toàn,Cầu Giấy,12700000,156,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Công viên; Khu vui chơi trẻ em; Trung tâm thương mại; Bể bơi; Rạp chiếu phim
5b9c0175-46fa-40fe-93e4-361f8b99248b,862C Trần Khát Chân,Hai Bà Trưng,12100000,147,Chợ dân sinh; Trường học; Siêu thị; Bể bơi; Rạp chiếu phim
71d03470-7e8c-43f9-bdb9-c81a73359eb8,561B Xã Đàn,Đống Đa,6100000,87,Chợ dân sinh; Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô
6d70e99c-96da-464f-a2e4-1dd75efafc35,160C Xã Đàn,Đống Đa,10100000,92,Trường học; Bệnh viện; Khu vui chơi trẻ em; Bể bơi
a3121a41-96b2-447d-bf32-5d41d2760a1a,392D Sài Đồng,Long Biên,5500000,82,Trường học; Công viên
ca1f77ae-5793-4a48-95d6-f938107fc092,452D Xuân Đỉnh,Bắc Từ Liêm,9900000,76,Chợ dân sinh; Siêu thị; Bệnh viện; Phòng gym; Rạp chiếu phim
62353d6c-1388-466d-8149-4a1670475ae5,650E Định Công,Hoàng Mai,3300000,20,Chợ dân sinh; Siêu thị; Bệnh viện; Bể bơi
fbe23739-deed-4294-afd1-c8a598eab129,51C Yên Nghĩa,Hà Đông,10200000,77,Trường học; Bến xe buýt; Bệnh viện; Bãi đỗ xe ô tô; Bể bơi
c8180457-19ff-4bb4-a743-55fdc843e014,64D Nguyễn Tuân,Thanh Xuân,5100000,45,Chợ dân sinh; Trường học; Bến xe buýt; Phòng gym
10e21d1f-e543-4fd7-a522-37f5498b2881,230E Sài Đồng,Long Biên,4400000,68,Chợ dân sinh; Bến xe buýt; Khu vui chơi trẻ em; Rạp chiếu phim
2af6f03f-f1ec-473d-947f-fb6e7a340a8d,85D Chùa Bộc,Đống Đa,12800000,119,Trường học; Siêu thị; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym; Khu vui chơi trẻ em; Trung tâm thương mại; Bể bơi; Rạp chiếu phim; Sân tennis
8ab002e4-8874-4f20-bec0-dfb98d6d9735,434E Tân Mai,Hoàng Mai,6300000,37,Bến xe buýt; Bệnh viện; Trung tâm thương mại
28a792db-3410-4284-b2dd-a3e590776400,674A Chùa Bộc,Đống Đa,7700000,73,Bến xe buýt; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym; Bể bơi; Rạp chiếu phim
18cb65a2-5d53-4be2-8741-5fb708bbd94e,44E Định Công,Hoàng Mai,4200000,30,Trường học; Công viên; Rạp chiếu phim
358dbe1b-1b7b-4bb5-9427-8e7cc3c7d2b1,447A Ngọc Lâm,Long Biên,9200000,80,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Bệnh viện; Trung tâm thương mại; Bể bơi
50c7e814-dc44-4a14-b84c-3e321da35f86,651C Bạch Mai,Hai Bà Trưng,1400000,20,Chợ dân sinh; Trường học; Siêu thị
c9b14559-881c-4da4-ab64-7a5af329e863,812C Nguyễn Tuân,Thanh Xuân,7400000,102,Chợ dân sinh; Trường học; Siêu thị; Công viên; Bệnh viện; Khu vui chơi trẻ em
f8af30d2-25b0-4969-9fde-cb6d14e659b0,204E Phạm Hùng,Nam Từ Liêm,6800000,75,Chợ dân sinh; Siêu thị; Bến xe buýt; Khu vui chơi trẻ em
f5bcf323-134f-4ddb-81fc-bbbcf09109fc,516B Sài Đồng,Long Biên,15600000,167,Trường học; Siêu thị; Bến xe buýt; Công viên; Phòng gym; Trung tâm thương mại; Bể bơi; Rạp chiếu phim
275bdc5d-0c3e-4cab-b85b-c8e8ae1e98c6,285C Nguyễn Thái Học,Ba Đình,15300000,139,Chợ dân sinh; Trường học; Bến xe buýt; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym; Khu vui chơi trẻ em; Trung tâm thương mại; Bể bơi; Rạp chiếu phim
816bee34-3b0a-404d-89eb-9299ad4648ed,385C Giáp Bát,Hoàng Mai,2000000,75,Trường học; Bến xe buýt; Công viên
